,first_page_exposure,stars,polarity,subjectivity,GunningFog,ReadingTime,activity_group,ease_group,feeling_group,food_group,judgement_group,location_group,misc_group,price_group,service_group,time_group,venue_group,helpfulness_prob
1519164,63.09355324041098,4.0,0.0072,0.503042328042328,5.47,5.3,4,0,0,3,4,1,1,0,0,0,3,0.405845217223713
2911336,51.9460648149252,5.0,0.9595,0.6539926739926739,6.97,8.58,1,2,0,6,3,2,0,0,0,0,0,0.4981673358467227
2449688,14.182997685391456,5.0,0.9417,0.5007575757575757,5.58,3.98,1,1,0,4,5,0,1,0,1,0,0,0.33353388862768835
689784,92.24627314787358,3.0,0.9732,0.5253333333333332,8.16,11.25,1,0,0,6,8,0,0,0,1,4,1,0.5771300583954261
4339183,51.35943287005648,3.0,0.9459,0.59875,5.91,2.56,1,0,0,0,4,2,0,1,1,0,1,0.36312523316600376
2043735,685.0890046297573,4.0,0.9477,0.5907692307692307,6.61,6.65,2,0,1,5,7,0,0,0,2,1,4,0.43584778109588806
3735430,-3301.914699073881,5.0,0.9721,0.69375,9.52,3.04,0,0,1,3,5,0,0,1,1,0,0,0.20680938251057646
1221210,107.36552083306016,3.0,0.9201,0.4258976317799847,5.62,12.02,3,0,1,4,6,0,0,1,3,0,0,0.6456312139323618
3218014,52.95706018526107,1.0,0.9847,0.5165714285714287,8.01,18.45,6,2,0,10,8,0,1,1,3,0,2,0.7741768528299536
3279439,595.298587962985,1.0,-0.4404,0.412037037037037,18.68,12.6,1,1,0,2,4,1,0,0,3,0,2,0.6677500534440477
2602212,47.89043981488794,1.0,-0.2316,0.5368386243386244,9.61,15.5,10,1,0,8,4,0,1,3,4,4,3,0.6309184841587444
53589,82.24291666643694,1.0,0.2263,0.3,7.87,3.57,0,1,0,2,0,1,0,0,0,0,1,0.501228844106698
3578614,73.9502430553548,4.0,0.9781,0.583068783068783,7.11,7.96,2,1,0,7,3,0,1,0,0,0,0,0.46949425008106466
2628052,173.27856481494382,1.0,-0.8089,0.6952380952380953,7.19,2.34,3,0,0,3,4,1,0,0,0,0,0,0.3725880669500717
3198186,5.839560185093433,4.0,0.9888,0.6259144237405108,4.78,9.64,0,0,2,11,9,3,0,0,1,3,3,0.5644979576956054
134544,127.437604167033,5.0,0.886,0.5406060606060606,9.89,3.82,3,0,1,3,3,1,1,1,0,1,0,0.33806285436208083
613626,43.974594907369465,5.0,0.9873,0.4871843434343434,5.37,10.05,2,3,0,6,9,3,1,0,2,1,4,0.5126537225681612
2352650,57.09994212957099,4.0,0.9501,0.5504132231404959,4.67,3.19,0,0,0,1,4,0,0,1,0,1,2,0.36850271487021424
4428802,495.4726273147389,4.0,0.9191,0.5551120448179271,6.37,8.93,1,1,0,8,1,0,0,0,0,2,7,0.5213930457393076
2903335,26.12024305574596,4.0,0.9702,0.5163725490196078,6.86,12.13,3,1,0,11,2,2,2,0,0,1,1,0.5954382938268925
1186481,19.55791666638106,4.0,0.9049,0.5785714285714285,8.41,2.78,1,1,0,2,3,1,1,0,0,0,1,0.3199620539924029
2315740,16.650277778040618,4.0,0.7351,0.85,4.4,1.23,1,0,1,0,1,0,0,0,0,1,0,0.26309048273236413
2782575,49.11961805541068,5.0,0.9787,0.575735294117647,6.4,6.51,1,0,0,2,6,1,1,0,1,0,0,0.404422904047698
2058142,108.86512731481344,5.0,0.9549,0.7214285714285715,2.72,1.98,0,2,0,2,4,1,0,0,2,0,0,0.2680828806138672
1202957,116.83349537057802,3.0,0.7937,0.5544011544011545,10.6,6.85,0,0,0,2,8,1,0,0,2,0,0,0.4592339201729175
4263578,279.2502893516794,2.0,0.2732,0.4841269841269841,7.37,3.13,1,0,0,3,2,2,0,0,1,0,0,0.4221285200009529
4350380,5.237129629589617,5.0,0.9313,0.7142857142857143,5.61,5.45,2,1,0,3,4,2,0,1,1,0,1,0.37431668425160547
158965,105.21295138867572,5.0,0.836,0.7441666666666666,5.91,1.16,0,0,0,0,3,0,0,0,1,0,0,0.24363548666191254
689297,86.04630787065253,1.0,0.25,0.2472222222222222,3.43,3.26,3,0,0,4,2,1,0,1,0,0,0,0.5156575113120193
1465110,28.864432870410383,5.0,0.946,0.4428571428571429,5.81,2.44,0,0,0,3,4,1,0,0,1,0,1,0.33450800229048616
3311714,164.00438657402992,4.0,0.9081,0.8,10.88,2.56,2,0,0,4,3,0,0,0,1,0,0,0.26147336453557163
2911983,4.571261574048549,5.0,0.5859,0.5181096681096681,5.61,1.98,0,2,0,0,2,0,0,0,0,0,0,0.3151095790222102
2858710,338.11510416679084,1.0,0.0516,0.4909615384615385,10.23,11.63,3,1,0,7,4,1,1,0,0,1,3,0.6592959618344203
1410808,45.10809027776122,2.0,0.8688,0.5630952380952381,5.33,4.25,1,0,0,3,3,0,0,0,2,1,1,0.38996807537403994
3216686,160.70750000001863,5.0,0.8921,0.7118749999999999,8.75,8.64,3,0,0,3,13,3,0,0,0,0,2,0.4851709221231498
140302,209.4299652776681,5.0,0.976,0.5512045454545453,5.85,14.18,9,0,0,4,4,3,0,0,0,0,2,0.6690217485555613
736429,161.90659722220153,1.0,0.9848,0.4279850088183421,10.42,19.36,5,1,0,10,8,1,2,1,2,0,7,0.8061111283667222
4317316,169.5698379627429,3.0,0.8834,0.4959876543209876,8.21,6.96,1,0,0,5,2,0,1,1,1,5,1,0.42350040161784225
2004888,822.023344907444,5.0,0.9201,0.6666666666666666,4.8,2.29,0,0,0,1,2,0,0,1,2,2,0,0.28490725112447424
3183668,351.9487731484696,5.0,0.8906,0.53,5.53,1.82,1,0,1,1,2,0,0,0,0,0,0,0.3312467088641696
820783,54.18875000020489,5.0,0.9939,0.5542528735632184,11.7,16.32,4,1,0,14,7,1,0,0,0,3,0,0.68151397278442
227877,-2277.7644097222947,4.0,0.9766,0.4668154761904762,7.29,12.06,5,1,0,12,1,1,0,0,2,1,1,0.496997870435518
3212781,22.93292824085802,5.0,0.9884,0.5178927203065135,7.12,14.18,7,0,0,15,10,0,0,0,1,2,1,0.6082677655326144
1915265,233.95539351878688,4.0,0.9565,0.5916666666666667,4.45,2.0,1,0,0,1,6,1,0,0,2,0,1,0.30548245545231467
2429570,421.7935879630968,1.0,-0.5267,0.611111111111111,4.26,2.88,1,0,0,4,1,0,0,1,0,0,0,0.43650747874875523
1055726,372.306400462985,5.0,0.8176,0.3,4.14,1.57,1,0,0,2,2,0,0,0,1,0,0,0.3424990574777799
1245311,180.5325347222388,5.0,0.9723,0.66,6.77,4.26,1,0,1,5,4,1,0,0,1,0,0,0.35652853998833683
1463300,-1096.1535879629664,1.0,-0.3193,0.6079545454545454,7.73,9.59,2,0,0,5,4,0,1,1,3,2,0,0.4719131035203949
1647164,69.66181712923571,4.0,0.988,0.5918040293040294,9.13,15.37,4,1,1,7,8,1,0,0,1,3,2,0.6743649801369453
2146834,194.76870370376852,5.0,0.8225,0.8523999999999999,8.56,2.29,0,0,0,3,2,1,0,0,1,0,0,0.2540409576044538
2835084,10.481979166623203,5.0,0.9572,0.4514652014652015,6.8,8.67,0,0,0,4,10,1,1,0,1,1,1,0.4906668823900627
276313,128.62651620339602,5.0,0.8885,0.5909090909090909,2.12,1.18,0,1,0,2,2,0,0,0,0,0,1,0.29614457936165145
3108481,129.2506249998696,4.0,0.9488,0.5440423280423282,7.96,17.63,6,1,3,8,2,0,0,0,4,3,3,0.7059194757364304
2954568,116.9467824078165,1.0,-0.25,0.1055555555555555,10.94,5.52,2,0,0,0,0,0,4,0,2,7,0,0.37896413865341333
4587240,49.6903124996461,5.0,0.994,0.4544486215538847,7.73,9.93,8,0,1,4,5,0,0,0,2,0,3,0.49397980718644363
1361220,41.97403935203329,5.0,0.8689,0.675,8.03,2.06,1,0,0,1,3,1,0,0,1,0,1,0.26981150841084084
240294,28.64472222188488,5.0,-0.0516,0.825,6.84,1.23,0,0,0,0,1,1,0,0,0,1,0,0.2423871151594109
1101579,48.900983795989305,5.0,0.959,0.6347222222222222,4.12,1.82,1,0,0,3,3,0,0,0,2,0,0,0.2614847366458585
4668878,-2962.124259259086,1.0,0.4404,0.621904761904762,6.86,4.45,0,1,0,6,0,0,3,2,1,3,0,0.2580490556082328
934953,33.88929398171604,4.0,0.9294,0.5114285714285715,6.4,3.51,0,1,0,0,3,2,0,0,1,0,0,0.3827428355589273
3568218,10.869571758899838,5.0,0.9874,0.5485479797979798,6.9,7.48,3,3,0,7,8,1,0,1,1,0,1,0.4470512949046104
2973523,429.5447569442913,4.0,0.9645,0.5714285714285714,6.92,3.26,1,0,2,5,3,1,0,0,0,0,0,0.4080652654169446
3196485,-2940.718090277631,5.0,0.7964,0.45,15.49,2.04,1,0,0,0,3,0,0,0,1,1,0,0.18720679609433574
2400251,107.93192129628731,3.0,0.9459,0.569047619047619,6.52,8.71,3,1,0,4,4,1,0,0,2,2,0,0.49285276183954213
4157007,15.644456018693743,5.0,0.9947,0.4913464696223316,6.78,26.09,8,3,0,22,15,3,5,1,3,1,3,0.8217659900813856
443222,332.1123495372012,3.0,0.8375,0.3968571428571428,9.31,8.15,0,0,0,2,5,0,0,3,0,2,1,0.579199610811091
1163955,63.188587963115424,1.0,0.8555,0.5708333333333333,5.75,3.7,0,1,1,1,1,0,1,0,3,2,0,0.364335684411564
3812101,104.95703703723848,5.0,0.9861,0.6022727272727273,9.47,7.7,6,0,1,8,2,1,0,0,3,1,1,0.3807106741285222
3786230,197.46077546291053,3.0,0.4458,0.4504545454545455,9.52,4.0,0,0,0,1,3,1,2,0,2,1,0,0.34705677323533196
3085247,106.06289351871236,5.0,0.9904,0.6159259259259259,8.92,6.92,1,0,0,5,4,3,1,0,2,0,1,0.397752629549842
2443154,86.07652777805924,5.0,0.9904,0.6120238095238095,9.65,4.91,1,0,0,5,7,1,0,0,1,2,1,0.3366575926775559
3471456,202.89575231494385,1.0,0.595,0.4306412337662338,8.65,19.3,2,1,0,5,8,1,2,1,3,1,4,0.8076653521527384
2611555,202.43365740729496,4.0,0.9563,0.5430952380952381,7.98,14.0,2,0,0,6,2,0,1,0,0,2,0,0.6514300652465423
3806271,137.57545138895512,2.0,-0.2464,0.4744117647058824,9.44,10.25,2,0,1,2,2,3,1,0,1,0,1,0.6322962563383113
221590,208.9052662034519,5.0,0.9698,0.5296296296296297,10.4,9.14,1,1,1,3,1,2,0,0,2,1,0,0.5021499677513441
3408427,420.64398148143664,5.0,0.9766,0.5872294372294371,5.79,9.65,4,0,0,10,8,0,1,2,2,3,0,0.45455172944138605
230729,26.60925925942138,5.0,0.9477,0.545,10.57,3.19,0,0,0,2,2,0,0,0,2,0,1,0.2922086429875682
3962652,69.50570601830259,5.0,0.9531,0.7083333333333334,8.96,4.7,1,0,0,3,6,1,0,0,3,0,1,0.2983029202455737
2606185,228.1412499998696,4.0,0.9907,0.5487878787878788,9.4,10.12,3,0,1,1,4,0,0,0,0,2,9,0.5423341063383239
4458083,832.977766203694,3.0,0.9779,0.5952380952380953,7.56,11.58,8,1,0,5,2,0,2,0,2,4,2,0.4938534238413294
2516734,128.86895833304152,5.0,0.9612,0.6148148148148148,4.2,1.79,0,0,0,1,4,1,0,1,2,0,0,0.2862503668354945
2606872,78.70112268533558,4.0,0.9749,0.452943722943723,10.23,6.23,1,2,0,4,5,0,0,0,2,1,0,0.4074499362922132
3582525,79.78943287022412,5.0,0.8479,0.75,12.0,1.47,0,0,0,1,1,0,0,0,2,0,0,0.21542425153750266
1256784,86.07920138910413,2.0,0.5667,0.5688271604938272,6.39,14.15,7,1,0,11,3,0,4,1,0,2,4,0.6042961478021093
4024487,55.19351851847023,5.0,0.9796,0.634090909090909,6.59,4.48,0,1,1,5,1,0,0,0,2,0,1,0.3386709057405142
1928751,52.20196759235114,1.0,-0.4767,0.375,12.63,1.48,0,0,0,1,1,0,3,0,0,0,0,0.3290655595112421
1988678,21.515787037089467,4.0,0.987,0.7142857142857143,8.62,7.14,3,0,0,4,10,0,1,0,0,0,0,0.4052994690444818
345490,153.974942129571,2.0,-0.6705,0.4645698051948051,7.02,9.78,2,2,0,4,3,2,0,0,1,1,4,0.609514881419847
2987051,148.24604166671634,4.0,0.91,0.480952380952381,5.74,2.39,0,0,1,3,2,0,0,0,0,1,0,0.3667161531599903
3146345,113.21690972242504,3.0,0.9349,0.6728571428571428,5.61,4.23,1,1,0,7,2,0,2,0,0,0,0,0.3494651456250309
696461,4.681249999906868,3.0,0.9481,0.4739583333333333,3.12,3.11,1,0,0,5,3,0,0,0,2,1,0,0.35993059252746507
1741022,104.87996527785435,5.0,0.9712,0.725,5.95,2.44,0,0,0,3,4,0,0,0,1,0,1,0.27626102780646417
3996291,39.26449074083939,5.0,0.9113,0.4466666666666666,4.7,1.26,1,0,0,1,2,0,0,0,2,0,0,0.2772659580008329
938727,26.803564814850688,5.0,0.836,0.5375,5.66,1.95,1,0,0,0,3,1,0,0,1,0,0,0.3009671544877935
4399455,5.165023148059845,5.0,0.9477,0.8166666666666668,8.01,3.98,2,0,0,3,3,1,1,0,0,1,0,0.2799250911250153
1861102,150.22346064820886,3.0,-0.3182,0.5191646624979958,9.92,13.87,0,0,0,1,6,0,1,0,0,1,0,0.6862968648999025
1037642,311.5965856486,4.0,0.9937,0.562960557960558,7.65,22.98,3,1,0,12,14,2,3,0,3,6,3,0.7761696803194827
1561608,93.00315972231328,2.0,-0.4767,0.3493333333333333,3.68,3.38,2,1,0,2,0,0,1,0,1,2,0,0.3990064491146171
3167923,69.36665509268641,4.0,0.2249,0.6744897959183673,7.26,3.54,1,0,0,1,3,1,0,0,2,0,1,0.3167237743857665
2228789,-3008.238819444552,1.0,0.9615,0.723202614379085,7.51,17.2,14,1,0,8,8,1,2,1,1,7,0,0.5239311530682996
2245222,363.91159722208977,5.0,0.9381,0.4708333333333334,4.67,3.29,0,1,1,1,3,1,0,0,0,0,0,0.4048005970488498
1948268,17.298391203396022,4.0,0.6872,0.7055555555555556,8.01,3.29,0,0,0,4,1,1,1,0,0,0,1,0.31779185319727354
2306650,37.171875,5.0,0.8832,0.4666666666666666,6.88,1.56,0,1,0,1,1,1,0,0,1,0,0,0.3018719507962597
2756713,597.574664351996,1.0,-0.7096,0.4638321995464852,9.12,4.33,2,1,0,0,4,0,1,0,2,3,1,0.3941454948364521
2955635,171.74393518501893,4.0,0.4019,0.75,4.74,1.5,2,0,0,3,1,1,0,0,0,0,0,0.2891483991764461
3428835,274.68832175945863,2.0,0.8955,0.475,6.72,7.08,2,0,0,6,5,1,0,1,0,0,0,0.5639693202502112
3404349,8.336006944533437,1.0,0.6318,0.3606060606060606,5.15,5.41,1,0,0,5,3,1,0,0,0,1,0,0.5435093952648667
532821,204.0715393521823,5.0,0.9921,0.50625,9.55,10.37,1,0,1,10,9,1,0,0,2,0,0,0.5504876418539819
2697705,-2445.201597222127,5.0,0.872,0.5833333333333334,8.65,2.03,0,0,0,1,3,2,0,0,0,0,0,0.23824167913234948
1328927,-3008.7106481483206,2.0,-0.1531,0.4458874458874459,12.86,3.38,3,1,0,4,3,1,0,0,2,0,1,0.2622596021869948
1394025,78.24034722242504,2.0,0.8857,0.6052910052910053,5.82,9.9,2,0,0,8,8,2,0,0,4,0,1,0.5446363534603499
4621800,3.5601851851679385,5.0,0.9476,0.6687500000000001,7.31,4.25,1,0,0,2,3,0,0,0,0,1,1,0.3310063674558757
3580844,74.33939814846963,2.0,0.9611,0.5903703703703703,7.33,7.37,3,1,1,1,8,1,0,1,1,1,1,0.5171132281250035
2848482,74.71062500029802,5.0,0.7783,0.5064285714285713,9.34,5.1,0,0,0,2,5,0,0,0,0,0,1,0.39807967965974805
3798318,23.14628472225741,5.0,0.9001,0.6117094017094017,9.65,10.8,1,0,0,1,4,1,1,0,1,2,1,0.4970100815804732
4358572,552.8784837960266,4.0,0.9623,0.5458333333333334,5.5,4.08,2,0,1,3,5,0,1,1,0,0,0,0.4058566967018896
3277749,-3289.664247685112,5.0,0.9865,0.5145918367346938,3.64,11.93,5,0,0,10,7,0,1,0,0,2,0,0.4387414134604994
3745321,-2015.864733796101,5.0,0.9423,0.55,6.48,5.36,4,0,0,4,3,0,0,0,0,0,3,0.30946984297999236
3741568,30.51501157414168,1.0,0.9641,0.5343832671957672,11.66,40.07,5,1,2,0,9,3,3,0,4,4,7,0.9770658646822091
2678785,31.828206018544734,5.0,0.967,0.6456349206349206,7.99,6.65,2,1,0,3,4,2,0,0,4,0,2,0.3508608885279262
4437033,71.8290856485255,4.0,0.9246,0.7357142857142858,4.95,4.19,1,0,0,2,3,0,0,0,2,1,0,0.31568275207192703
948250,21.31391203729436,5.0,0.9788,0.4117918313570487,8.67,15.45,2,1,0,12,8,0,1,0,2,4,1,0.6302562652883057
81572,158.62971064820886,2.0,0.2354,0.3331481481481481,5.83,13.5,7,0,0,6,1,1,3,0,0,0,0,0.6869928867362469
2185555,41.340706018731,2.0,0.9497,0.574257552483359,9.79,17.3,4,0,1,4,9,1,3,0,4,6,0,0.637371032855109
882462,65.27244212990627,5.0,0.9927,0.6349470899470899,12.05,13.32,2,1,0,8,13,0,0,0,3,1,2,0.5362168780433522
3758030,93.11584490723908,5.0,0.9382,0.4944444444444444,6.0,2.53,2,0,1,1,3,1,0,0,2,1,1,0.30653978644854807
1993255,173.30870370334014,5.0,0.9838,0.5890079365079366,6.55,7.9,6,1,0,6,8,0,0,0,3,1,3,0.37649049718750527
1873637,-3068.7821643520147,4.0,0.9842,0.7717032967032967,7.18,7.77,3,0,0,14,8,1,0,0,1,0,0,0.317337254274734
1369574,-2871.820625000168,5.0,0.9571,0.5535714285714286,8.04,3.48,1,0,0,0,6,1,0,0,0,1,1,0.24734082064702748
3617121,3.256851851940155,5.0,0.9559,0.609090909090909,3.73,1.9,1,0,0,2,4,0,0,0,0,1,0,0.29223758013650736
3002267,216.70959490723908,5.0,0.9911,0.491648629148629,6.05,9.28,3,2,0,5,10,2,0,0,2,2,0,0.49621219190931654
3255563,452.02818287024274,2.0,0.9783,0.6105263157894736,5.73,9.86,4,2,0,4,5,0,0,0,1,1,2,0.5694763586456074
661460,608.9847569442354,5.0,0.9067,0.8077922077922077,6.89,2.82,1,0,1,0,5,1,0,0,0,0,0,0.3203627751885151
4489322,540.171273148153,5.0,0.7906,0.73,4.52,2.73,1,1,0,4,2,0,0,0,1,0,0,0.2966721288452737
2424508,17.44076388888061,3.0,0.9836,0.5130378250591016,6.55,52.65,17,1,3,22,27,3,5,5,10,7,7,0.9882800180765129
4680241,36.97758101858199,4.0,0.9325,0.5460317460317461,12.15,8.86,0,0,0,3,3,0,0,0,2,1,3,0.4651883892224749
1299033,29.25412037037313,3.0,0.9765,0.574074074074074,6.27,7.4,1,1,0,8,9,0,0,0,1,0,1,0.48643631676956134
625314,349.0897106481716,4.0,0.988,0.5081481481481481,5.69,9.34,3,0,0,5,9,0,1,0,2,0,2,0.5013049728216232
2335403,324.3193287039176,3.0,0.7321,0.625,7.13,3.1,2,0,0,1,2,0,0,0,0,0,0,0.3663490428593556
70403,67.03233796264976,2.0,0.9144,0.5365079365079365,10.93,7.92,1,0,0,4,3,1,0,1,0,3,1,0.5260552437274644
4207625,570.9457986112684,2.0,0.9927,0.5817460317460318,9.81,17.6,2,0,3,13,6,0,4,0,5,1,3,0.6900998006640086
3577625,618.1626851852052,5.0,0.9246,0.4555555555555556,6.55,4.86,2,0,0,1,3,0,0,1,1,2,0,0.39273955354712775
2050210,231.6036805557087,5.0,0.9769,0.7277777777777779,6.49,4.92,1,1,0,0,2,2,0,0,0,1,0,0.36987519974014343
183444,1187.9882638887502,5.0,0.9413,0.6794642857142857,3.46,2.32,1,0,0,6,2,0,0,0,0,0,0,0.3382030490964982
1698844,125.62113425927237,4.0,0.9595,0.5833333333333334,8.01,4.29,2,0,0,4,3,0,0,0,2,1,1,0.3296466463528701
261239,36.56344907404855,1.0,-0.8689,0.5888888888888889,5.08,1.73,0,1,0,0,0,0,0,0,0,1,0,0.37589237448792895
360464,210.21478009270504,3.0,0.9894,0.4571428571428571,7.1,11.46,6,1,0,8,7,4,1,0,0,2,1,0.6316755651581129
2878068,30.063831018749624,4.0,0.8751,0.5777777777777778,5.63,5.17,2,1,0,9,2,0,0,0,0,0,0,0.40800894526695
1929486,76.24320601858199,2.0,0.5355,0.544047619047619,5.99,5.33,0,2,0,1,4,1,0,0,0,1,0,0.4810673745249443
2468503,112.33623842569068,3.0,0.9358,0.5583226495726495,9.83,14.16,6,2,1,8,6,0,0,0,3,2,5,0.6105862715156426
3854833,21.898425925988704,4.0,0.8885,0.431344696969697,8.27,7.39,1,1,0,2,3,0,0,0,0,0,0,0.5069532015899911
3044013,32.94925925927237,3.0,0.6908,0.6022321428571428,6.49,7.86,4,0,0,7,3,0,2,0,1,1,0,0.4251653809302211
1272840,15.206898148171604,4.0,0.986,0.5657407407407408,6.33,6.49,1,1,1,4,6,4,0,0,0,3,2,0.4803953015325066
152141,922.4756828700192,2.0,0.875,0.5932098765432099,5.88,5.16,1,0,1,5,3,2,0,1,1,2,0,0.49750762665160686
1754188,32.5797685184516,1.0,-0.0898,0.5736111111111112,11.4,4.05,3,0,0,1,6,1,2,0,0,1,0,0.3753196701919076
2741562,52.87986111128703,4.0,0.9503,0.4991428571428571,6.85,13.07,3,0,0,6,7,2,0,0,2,1,4,0.6328700432133832
720079,112.0004976852797,5.0,0.9871,0.8222222222222224,6.94,5.08,5,0,0,6,6,1,0,0,0,0,0,0.328366864498095
1176887,746.3282060185447,5.0,0.9618,0.5951515151515152,3.99,2.66,1,0,0,2,4,0,0,0,1,0,0,0.33088670653624563
2521501,566.8808680558577,4.0,0.9468,0.5266317016317016,13.0,5.57,1,1,1,8,3,0,0,0,0,2,0,0.4215071074614204
1843326,494.7625000001863,4.0,-0.1391,0.515,6.2,2.37,1,0,2,1,2,1,0,0,0,0,0,0.3996196818834762
2358881,64.23811342567205,4.0,0.9732,0.7055555555555555,8.13,4.41,2,0,2,0,6,1,1,0,2,1,0,0.3274912255396161
4174435,-2475.6695717591792,5.0,0.909,0.54125,12.18,4.61,2,0,0,3,3,1,0,1,1,0,0,0.26897194690187715
1746276,22.367731481790543,4.0,0.6983,0.5097763347763348,8.09,4.69,3,0,1,4,3,2,0,0,0,0,0,0.4295693018877171
3584696,21.7895486112684,5.0,0.9902,0.7000000000000001,7.22,6.27,0,0,0,7,5,0,0,0,1,1,0,0.37290912472965565
2390262,48.93841435201466,4.0,0.9785,0.6341176470588235,7.52,5.39,0,0,1,7,9,0,0,0,1,1,2,0.3935292400811841
3973116,19.284409722313285,3.0,0.9625,0.4224386724386724,5.93,10.25,3,0,0,4,8,1,1,0,1,3,3,0.5575056184789626
1807560,111.09934027772395,5.0,0.9694,0.7142857142857143,4.7,4.45,0,1,0,2,4,2,0,0,1,0,1,0.3558737461125131
752271,40.72592592565343,5.0,0.9796,0.843888888888889,6.16,4.64,2,0,1,5,6,1,0,1,1,1,0,0.3227895122859824
3925750,393.0612615738064,4.0,0.946,0.5800000000000001,3.62,3.53,0,0,0,4,5,0,0,0,3,1,0,0.3297547439561993
1123653,45.95629629585892,3.0,0.7269,0.5730785296574771,6.75,12.57,4,1,0,9,10,0,2,0,2,0,2,0.5673213805470698
2234098,152.936990740709,1.0,-0.299,0.4948412698412699,10.06,16.42,2,3,0,2,6,2,4,0,7,4,1,0.5938869096892483
2166527,114.88086805539206,5.0,0.8074,0.675,9.23,3.36,1,0,0,1,3,0,0,0,0,0,0,0.31174198295215
192153,230.065555555746,5.0,0.7713,0.3677083333333333,5.13,3.48,0,0,1,1,3,0,1,0,0,1,0,0.38580472531925275
2119038,72.86293981503695,5.0,0.9344,0.8583333333333334,12.23,3.92,4,1,1,3,1,0,1,0,2,1,1,0.22199673426084257
1029198,9.286111111287028,5.0,0.8689,0.78125,5.63,5.13,1,0,0,3,3,2,0,0,1,1,3,0.33880734298600085
3256418,61.85128472233191,5.0,0.9234,0.4284313725490196,6.03,9.36,3,0,0,5,4,2,0,0,0,2,5,0.539498871852755
57107,493.9193055555224,3.0,0.5859,0.6577777777777778,8.35,4.83,1,1,0,0,6,0,0,3,0,0,1,0.44060549647770386
3168664,132.11843749973923,5.0,0.9236,0.3972222222222223,9.63,4.17,1,1,1,1,3,1,0,0,0,1,0,0.40232343693816736
4469959,9.397581018973142,5.0,0.6697,0.4375,7.49,2.23,0,0,0,2,1,2,0,0,0,0,0,0.35092566892435034
2375989,82.69429398141801,2.0,0.1531,0.6366666666666666,4.68,3.07,1,0,0,5,0,0,0,0,0,0,0,0.3910458568437758
1775878,27.196585648227483,5.0,0.941,0.5507936507936508,9.41,5.38,1,0,0,4,4,0,0,0,0,0,0,0.3906134260455395
1573099,12.881539351772515,4.0,0.9218,0.5575,10.19,6.83,1,1,0,5,2,2,0,1,1,0,3,0.4548349270953953
3236330,38.768113425932825,3.0,0.3612,0.5,2.68,1.44,0,0,0,0,0,0,0,0,0,0,0,0.36097961108161314
3470471,1020.664861111436,5.0,0.9593,0.5267573696145126,4.21,7.52,1,0,0,2,6,0,1,0,0,1,1,0.49129272062426277
4590752,182.18072916660455,3.0,0.4588,0.5113095238095238,7.27,5.45,0,0,0,2,3,0,0,0,2,2,0,0.4104840303290355
374757,1054.382442129776,4.0,0.9657,0.48125,7.62,9.53,8,0,0,8,4,1,0,5,2,1,2,0.5621548074681685
3550411,1210.8626620369032,3.0,0.6111,0.4341666666666667,6.97,6.35,0,0,0,5,3,0,1,1,1,0,0,0.5200845890224659
1578890,16.845694444607943,4.0,0.765,0.5666666666666667,2.0,1.2,0,1,0,2,2,0,0,0,1,0,0,0.30267676652787584
4704079,135.9115393520333,5.0,0.9423,0.4138888888888889,10.4,5.79,2,1,2,1,0,0,0,0,1,0,0,0.43577536767478164
2115307,550.6921990741976,4.0,0.4172,0.3888888888888888,5.96,3.53,1,0,0,3,2,1,0,0,2,1,0,0.3860341917579924
3736224,194.88857638882476,1.0,-0.34,0.625,6.97,4.97,0,0,0,3,4,0,0,1,0,0,0,0.48668364814693604
2790935,53.62792824069038,5.0,0.945,0.4916666666666667,10.78,2.78,2,0,0,1,3,1,0,0,0,0,0,0.3254486634981305
2547134,142.21863425895572,5.0,0.9721,0.5261463844797178,3.93,7.02,2,1,0,7,4,1,1,0,0,0,0,0.455073348703059
1208654,69.01953703723848,5.0,0.9349,0.5634310134310134,5.62,5.91,1,0,0,1,4,1,0,0,0,2,0,0.4140648453956282
1319895,10.575462962966412,5.0,0.9509,0.398989898989899,7.1,4.2,1,0,0,0,4,0,0,0,1,1,1,0.3661565738494585
878313,154.23177083348855,2.0,0.9444,0.6393742621015348,5.81,8.42,8,0,1,5,6,1,0,0,2,3,0,0.47459815580274967
1002069,57.44060185179114,5.0,0.9201,0.5333333333333333,7.02,2.57,1,0,0,2,3,2,0,0,0,0,1,0.3389314605995074
3061940,1.6242939815856516,5.0,0.6801,0.6636363636363636,9.56,2.37,0,0,1,0,1,2,0,0,0,1,0,0.3091359277691321
140864,72.03648148151115,5.0,0.9789,0.5483516483516483,8.34,6.36,0,0,0,2,6,1,0,0,1,1,1,0.4140505787914982
3601477,198.22496527805924,2.0,0.7964,0.6000000000000001,4.82,1.6,0,0,0,0,2,0,0,0,0,0,0,0.36465279188811944
1908044,81.96379629615694,1.0,0.0516,0.3878364389233955,8.54,15.69,11,1,0,10,5,0,4,1,5,5,3,0.5581259246542365
4522824,9.29730324074626,4.0,0.9891,0.4938920290236078,7.13,23.74,5,2,0,5,12,4,0,0,3,4,0,0.8548947765307305
3560503,31.20987268537283,5.0,0.8689,0.55,2.8,1.5,0,0,0,2,2,1,0,0,0,0,0,0.31849049262738965
3199890,-3283.139988426119,5.0,0.9953,0.6437715665976537,8.57,10.05,1,0,0,3,6,2,1,0,2,1,0,0.35003174457185793
