,first_page_exposure,stars,polarity,subjectivity,GunningFog,ReadingTime,activity_group,ease_group,feeling_group,food_group,judgement_group,location_group,misc_group,price_group,service_group,time_group,venue_group,helpfulness_prob
4860,349.96530092554167,4.0,0.7219,0.6171568627450981,7.82,10.58,6,1,1,0,3,4,1,0,0,0,1,0.6481773632286436
20074,276.8284837966785,5.0,0.9778,0.4128401360544217,9.0,8.96,7,0,1,1,2,0,3,0,4,2,3,0.4760620110977927
18502,929.9043749999256,4.0,0.9867,0.5217391304347826,9.24,9.0,6,0,1,0,8,2,2,0,1,0,3,0.6492500846785866
8426,-2391.7646180554293,5.0,0.6249,0.5812499999999999,7.27,2.91,4,0,0,1,4,1,0,0,0,0,0,0.37272202809827604
3691,113.2304398152046,4.0,0.9352,0.4557275132275132,6.88,23.71,12,1,0,1,12,0,4,0,2,3,5,0.8074309790210376
20733,2369.549745370634,1.0,0.9246,0.5655555555555556,8.53,8.95,1,0,0,0,2,0,2,0,1,2,0,0.5566889904621404
21108,58.80462962947786,2.0,0.9734,0.5695555555555556,7.1,9.34,3,0,2,7,8,0,2,0,0,1,2,0.5873944881031556
22369,72.95085648167878,2.0,-0.4784,0.3501201923076923,6.36,12.55,12,1,0,6,1,0,11,0,3,3,0,0.402179216980913
6749,103.19230324076489,4.0,0.4005,0.4592532467532468,8.18,9.71,10,0,1,2,3,0,1,3,0,2,4,0.6339857004021969
13673,593.5188541668467,2.0,-0.1788,0.7666666666666666,6.79,2.7,1,0,1,0,0,0,0,0,0,1,1,0.40994724685556067
27626,366.1371527779848,3.0,0.9743,0.5607142857142857,8.95,9.48,3,0,1,0,6,2,1,0,0,1,1,0.6216367392969572
4737,758.2822800925933,2.0,-0.4767,0.5666666666666667,4.2,1.48,3,0,0,0,0,0,0,0,2,0,0,0.4112055480631398
22090,426.71437500044703,1.0,-0.4336,0.73125,8.73,3.54,2,0,1,1,1,3,0,0,0,1,0,0.4685734281834093
3199,11.3255671299994,5.0,0.9509,0.6785714285714286,6.22,4.23,1,0,0,1,3,0,0,0,0,0,2,0.4323821835142518
9764,30.51495370361954,2.0,0.857,0.3579365079365079,5.63,3.94,0,0,0,1,2,0,1,1,0,1,2,0.46418336451641584
94,31.00398148130625,4.0,0.6124,0.5993589743589743,4.97,8.49,9,0,0,8,2,0,1,2,1,0,1,0.5286137853580866
6153,92.92951388889924,4.0,0.902,0.5175,6.14,4.25,6,0,0,1,5,0,0,0,1,1,1,0.4899181567652138
6162,980.4428587961012,4.0,0.9062,0.5375,6.94,4.57,1,0,0,2,4,0,0,0,1,0,1,0.4935164692718857
7167,345.4564236109145,4.0,0.8625,0.2206349206349206,7.0,4.0,3,0,0,0,4,2,2,0,0,0,2,0.5435637929457072
26679,298.4349421299994,4.0,0.0742,0.3551120448179272,9.77,7.59,4,1,0,1,3,2,1,2,0,0,3,0.6009550812548323
29516,-2055.733888888732,5.0,0.8934,0.475,7.05,2.97,4,0,1,2,2,0,0,0,1,0,1,0.37821616835042365
19254,1222.0307638887316,3.0,-0.3839,0.5229166666666667,7.06,8.48,1,1,0,1,4,1,1,2,0,3,2,0.5751838326491562
7418,367.0636342591606,4.0,0.8442,0.6333333333333333,7.56,2.22,2,0,1,1,2,0,0,2,0,0,2,0.4458728862475536
22748,56.457569444552064,2.0,0.3021,0.4186720867208673,12.49,34.15,3,0,0,3,8,1,0,0,1,2,4,0.9152455384061633
24064,-1666.7370717590677,1.0,-0.4537,0.4666666666666666,6.32,3.33,3,0,0,0,2,0,0,0,0,1,0,0.4133272216597081
28990,41.07115740748122,5.0,0.8942,0.763888888888889,9.06,2.76,1,0,0,0,0,0,1,0,0,1,0,0.32884947448480695
3317,16.94542824057862,1.0,0.0108,0.2916666666666667,5.3,3.38,0,1,0,2,0,0,0,1,1,2,0,0.4361956055678672
4491,104.23167824093252,4.0,0.984,0.5793589743589743,9.4,8.67,6,0,1,0,4,0,0,2,1,2,2,0.5698155402731024
16143,741.9441550923511,2.0,0.0,0.275,7.4,3.7,2,3,0,0,1,0,0,0,1,0,1,0.49978895071018214
22202,497.0004976852797,4.0,0.9116,0.6134199134199134,10.03,6.74,7,0,1,0,1,0,0,1,1,2,6,0.5163429075582711
23295,113.64297453686596,2.0,0.4218,0.473941798941799,5.53,11.52,12,0,0,9,2,0,5,1,2,2,0,0.5100170392619536
8593,98.38135416666046,3.0,0.7713,0.4733333333333333,7.98,2.17,0,0,0,0,1,0,0,1,0,0,1,0.42620636927408345
7411,1012.3789351852612,4.0,-0.0772,0.5333333333333333,6.87,4.69,8,0,0,4,2,0,0,1,0,3,0,0.50728495349563
24578,378.24930555559695,5.0,0.9753,0.5738095238095238,10.15,2.2,0,0,1,0,5,1,0,0,1,0,3,0.4475003415844691
14777,63.66974537028,4.0,-0.8381,0.5291666666666666,10.0,7.29,0,0,0,0,0,0,1,0,0,1,0,0.4709297029233859
14617,1109.143449074123,3.0,0.9287,0.425,3.72,1.87,0,0,1,1,1,1,0,1,0,0,1,0.5056495260174962
3294,89.67777777742594,2.0,0.972,0.611574074074074,8.04,10.12,5,0,1,1,8,1,2,1,2,1,8,0.5938385593883805
18507,279.0074305557646,4.0,0.9674,0.5173809523809524,10.9,6.68,9,1,0,1,8,2,1,0,2,0,2,0.5666615670552267
18919,11.964791666250676,4.0,0.9758,0.6869047619047619,8.47,6.4,6,0,1,4,9,0,1,1,0,0,1,0.5492455686124798
3632,138.05489583313465,5.0,0.3182,0.8888888888888888,5.67,1.19,0,0,0,0,1,0,0,3,0,0,2,0.34306958820820344
1734,262.97585648112,3.0,0.9885,0.6088675213675213,6.87,14.97,8,1,1,1,6,0,0,1,2,1,4,0.7027115066930097
24655,164.7521759257652,5.0,0.9731,0.5850000000000001,3.4,3.39,3,0,3,5,4,1,0,0,0,0,1,0.5253363393661327
29293,776.066655092407,1.0,-0.7377,0.4915555555555556,8.48,17.83,11,2,0,3,0,0,1,0,3,6,6,0.6504582599418788
24936,87.87445601867512,5.0,0.9926,0.6727272727272727,10.55,8.7,3,0,5,1,7,1,1,2,1,1,5,0.6354576483056553
3657,331.90434027742594,4.0,-0.7387,0.3489583333333333,4.31,5.05,1,0,0,0,1,0,0,0,0,2,5,0.5149715015586499
207,824.3705555554479,5.0,0.9403,0.8472222222222222,5.08,1.85,3,0,0,0,4,0,0,0,1,0,0,0.3918818451566941
275,616.7633912037127,5.0,0.9403,0.6877777777777778,5.53,1.95,2,0,0,0,5,2,0,1,1,0,1,0.4464107779276188
12951,1261.7343055559322,4.0,0.9542,0.5166666666666666,8.08,2.81,3,0,1,0,3,1,0,0,0,1,4,0.5201296872810408
17296,339.57656250009313,4.0,0.2037,0.4833333333333333,8.2,1.69,1,0,0,2,2,2,0,0,0,0,1,0.44694255986949827
23768,65.72971064830199,1.0,-0.4874,0.25,8.28,2.64,2,0,0,0,0,1,0,0,0,2,0,0.47828652749749995
15093,25.929976851679385,5.0,0.9042,0.70625,4.74,1.32,2,0,0,0,2,0,0,0,0,0,0,0.37557791066183477
3379,286.78814814798534,5.0,0.8126,0.4624141414141414,6.08,6.57,8,0,1,0,3,4,0,0,0,2,4,0.6174244257987044
14817,1231.204328703694,4.0,0.8807,0.4991666666666667,7.54,8.78,4,0,0,1,4,2,0,0,1,2,5,0.6114011347849555
23153,41.1321412040852,4.0,0.9638,0.56,7.2,2.66,1,0,0,0,4,0,0,0,0,1,1,0.4269570843209036
301,17.56399305537343,3.0,-0.716,0.4355820105820105,7.26,12.78,4,0,1,1,2,2,2,2,3,2,6,0.6156822877026383
28286,130.58700231462717,3.0,0.8999,0.572857142857143,4.44,4.5,4,0,0,3,4,0,1,0,1,0,0,0.4564112971547559
18661,61.83481481485069,4.0,0.9957,0.4784313725490196,8.33,15.22,8,0,3,9,14,1,0,0,0,4,2,0.7830064686430002
29688,12.956261573825032,5.0,0.9308,0.81,6.82,2.35,0,0,0,0,2,2,0,1,0,0,0,0.3820052027466477
9723,239.9775462965481,3.0,0.933,0.4793803418803418,5.5,23.27,8,1,3,11,18,0,4,5,4,3,10,0.8364200565519716
21060,71.94699074048549,4.0,0.6394,0.3883333333333333,6.07,3.06,3,0,1,4,2,1,1,0,0,0,3,0.48187635612972535
77,485.9462037035264,5.0,0.9946,0.5000205490711819,11.6,57.69,22,1,2,0,14,5,3,0,1,5,4,0.9919430824526798
11252,340.2629282409325,4.0,0.8399,0.4822619047619047,13.8,5.88,5,1,0,0,4,1,0,3,1,2,1,0.5147376551036412
10365,143.1702662035823,1.0,0.8976,0.5396946820117553,12.54,34.1,12,0,1,6,6,1,4,1,4,2,24,0.8846243047027408
24535,340.0949768521823,3.0,0.9766,0.5279857397504456,7.12,12.18,11,0,1,3,8,0,1,2,0,3,6,0.7006265943004318
18510,32.10417824052274,4.0,0.7506,0.6057142857142858,6.64,1.82,3,0,0,1,3,1,0,0,0,0,0,0.4258370033517178
17081,279.3759953705594,4.0,0.9622,0.654513888888889,7.32,6.39,7,0,0,3,6,0,1,0,0,0,2,0.5266418521824154
8727,69.32843750016764,5.0,0.946,0.4625,9.16,3.63,5,0,2,5,2,0,0,0,0,0,1,0.4996819236409471
23650,88.43050925945863,1.0,-0.6597,0.4033940018315018,5.88,11.03,8,0,1,0,3,1,3,1,0,0,6,0.676028500833074
16888,212.61376157402992,3.0,0.25,0.75,8.02,2.79,1,1,0,0,0,0,0,0,2,0,0,0.3427388877297121
4379,145.19023148156705,1.0,-0.2607,0.4805555555555555,8.9,13.47,3,0,0,0,1,1,2,4,6,2,3,0.5386573364796955
26890,-2585.145486111287,2.0,0.6705,0.3682539682539682,8.22,3.89,1,0,0,0,1,1,1,1,1,2,0,0.3399495594395509
23305,1156.346527778078,4.0,0.4922,0.5874999999999999,6.32,2.37,5,0,0,1,1,0,0,0,0,0,1,0.4709990252494991
23973,1983.161122684833,3.0,0.7351,0.3533333333333333,8.36,1.67,2,1,0,0,0,0,0,0,0,1,2,0.49007275070303946
15584,-2520.070219907444,5.0,0.9788,0.528968253968254,6.93,6.07,1,0,0,0,6,1,0,1,1,4,2,0.379386901496593
132,303.3633217592724,3.0,0.9627,0.3965401785714286,7.98,19.64,14,1,0,0,6,1,4,1,2,2,3,0.7593178036641005
3131,375.6670486112125,4.0,0.7845,0.6724358974358975,8.88,7.93,2,1,1,3,3,0,1,0,0,0,2,0.5100348169653118
9035,-3164.0358912036754,1.0,-0.4005,0.6532738095238094,6.38,12.27,8,1,0,3,1,1,0,0,3,3,5,0.4305769866606296
19231,89.80348379630595,5.0,0.8349,0.3509090909090909,7.64,2.34,3,0,1,1,2,0,0,1,0,0,2,0.49240403753175765
26553,79.98619213001803,5.0,0.9186,0.489423076923077,5.06,4.72,6,0,0,3,4,0,0,2,0,0,6,0.5337079087150524
2792,139.29982638871297,1.0,0.3134,0.552037037037037,5.78,10.91,10,1,1,2,7,3,0,2,0,0,1,0.7373095191264304
10120,371.93517361115664,3.0,0.7841,0.5858333333333333,8.46,4.85,7,1,2,1,2,0,0,1,0,0,1,0.5462544023065001
20104,99.57525462983176,3.0,0.9758,0.4272222222222223,10.83,16.13,10,0,1,2,9,1,3,0,2,2,0,0.7154357263606371
7591,523.9847569442354,4.0,0.9403,0.5709821428571429,6.31,3.14,5,1,1,2,3,0,1,0,1,0,1,0.45146512623942914
13853,-1887.731458333321,4.0,0.9413,0.9666666666666668,5.02,1.63,1,0,0,1,3,0,0,0,1,0,2,0.25922253452596306
15419,619.111597222276,3.0,0.9353,0.560094562647754,5.79,24.61,14,1,2,10,6,2,2,4,1,1,4,0.8679322783629817
20251,32.445266203954816,5.0,0.802,0.375,7.43,3.97,2,0,0,0,2,0,1,0,1,2,1,0.4255528806656157
26627,48.72424768516794,3.0,0.8176,0.6628571428571428,6.85,3.78,5,1,1,3,4,1,1,1,1,0,2,0.4522725386086745
3227,71.7449884256348,1.0,0.0,0.5,4.4,1.53,1,0,0,0,0,0,0,0,1,1,0,0.391517801614973
20969,-2930.7665162035264,3.0,0.9153,0.521875,9.94,3.79,2,0,0,1,2,0,0,0,0,0,0,0.3411891565262084
2023,110.48509259242564,1.0,0.9132,0.5832720057720059,7.67,21.8,14,4,0,4,5,1,3,3,6,4,5,0.6735335070802291
4842,-2119.7458217591047,5.0,0.9785,0.5195868347338936,10.1,15.2,10,0,1,4,10,1,1,2,1,5,1,0.631049591645806
7962,62.6219444447197,5.0,0.9136,0.4541666666666666,4.56,3.42,3,0,1,0,3,0,0,1,0,2,3,0.486539574508067
10767,243.26813657442108,1.0,-0.8724,0.3709803921568627,10.31,14.82,11,1,1,0,4,2,1,1,7,3,0,0.6566543628679476
26370,179.80159722222015,1.0,-0.1015,0.448148148148148,15.3,13.81,13,0,1,0,4,0,2,1,0,2,1,0.7075982411593003
10180,106.62620370369405,5.0,0.8741,0.5163906142167012,7.31,13.49,4,0,1,0,7,0,1,0,1,3,0,0.645749489523773
3689,143.81805555522442,4.0,0.9087,0.33,7.28,3.82,2,0,1,0,2,2,0,1,0,1,4,0.5390692302729715
23365,78.66888888878748,1.0,0.1675,0.5186674436674437,8.22,9.72,12,0,0,7,5,0,5,1,0,0,0,0.5589169952385956
22940,157.51067129615694,5.0,0.9348,0.4422222222222222,12.25,6.76,0,0,0,0,4,1,0,0,0,1,2,0.5244781967777287
25151,1775.490115740802,2.0,-0.7269,0.3824074074074074,22.52,6.76,4,0,0,1,1,0,1,0,0,2,5,0.5504722900762126
14117,24.83535879617557,3.0,0.8074,0.305,10.62,1.32,0,0,0,0,1,0,0,0,2,1,0,0.3807047232912492
23,23.91393518494442,3.0,0.9477,0.4541516585266587,6.02,8.48,1,0,0,0,9,1,0,0,0,0,8,0.6405359051006845
30247,656.2307407408953,5.0,0.9186,0.7625000000000001,4.62,1.23,2,0,1,0,1,0,0,0,0,0,0,0.3971451285921419
8274,92.1670949072577,3.0,0.9801,0.5800000000000001,5.42,7.68,7,0,0,14,6,0,0,0,2,0,1,0.5090497169255677
2156,84.94876157399267,4.0,0.9828,0.6857142857142857,8.06,10.06,2,0,1,0,3,3,0,1,0,1,3,0.6007035159353046
16906,801.0493749999441,4.0,0.9462,0.5225274725274726,7.77,16.5,5,2,1,0,8,0,2,0,1,5,2,0.6836781436387455
8397,93.12228009244429,1.0,-0.128,0.1704081632653061,8.23,10.61,6,2,0,1,2,1,1,0,2,2,1,0.6169300862637561
6410,225.03293981496245,1.0,-0.8885,0.6265306122448979,6.02,3.79,4,0,0,0,1,0,0,0,1,1,2,0.447305176455002
17803,215.94943287037316,5.0,0.9768,0.475462962962963,9.94,9.9,8,0,0,0,9,0,0,0,0,2,2,0.6531363235458595
8259,34.61024305596948,4.0,0.9313,0.4472527472527472,6.47,9.9,6,0,0,7,4,1,1,0,1,0,2,0.5837930616002945
28239,203.36497685220093,1.0,0.6249,0.6997685185185185,6.69,5.96,3,1,0,2,3,4,0,0,0,0,1,0.526285745487745
18889,26.96170138893649,1.0,-0.1965,0.4858663455885677,8.49,48.4,25,1,1,36,8,2,15,2,4,8,2,0.877207741370102
14385,-1834.183564814739,5.0,0.9617,0.6199134199134199,5.78,5.82,6,0,0,0,4,0,0,0,2,0,3,0.41554950416131947
5639,-1138.9951851852238,1.0,0.9181,0.5264492753623189,6.89,13.84,10,3,1,1,3,1,0,2,1,1,2,0.6598788156927062
19029,-1636.6358449072577,1.0,-0.4588,0.4,4.8,1.45,0,0,0,1,0,2,0,1,0,1,2,0.384531166947577
29458,64.27795138861984,5.0,0.7269,0.6666666666666666,5.26,1.84,0,0,0,0,1,0,0,0,0,1,0,0.3623278066207863
21014,30.519641203805804,5.0,0.9738,0.6727777777777778,6.23,7.57,8,0,1,4,7,1,0,2,1,0,1,0.5897195257763383
2059,28.0229513887316,4.0,0.9709,0.4714285714285715,5.28,8.48,4,0,0,0,5,2,1,1,1,1,0,0.5787775265399958
20403,168.71922453679144,5.0,0.9581,0.7944444444444446,10.48,3.75,5,0,1,1,4,1,0,0,0,0,1,0.4570882989858987
10022,67.0703125,5.0,0.9869,0.6194653679653679,7.6,9.89,4,0,0,0,7,2,0,1,0,3,0,0.5963895894560014
28072,72.23101851856336,4.0,0.8748,0.7230000000000001,6.87,2.26,3,0,0,0,2,0,0,0,0,1,0,0.38317519531277067
20178,71.73633101861924,5.0,0.9854,0.5780112044817928,9.37,11.97,6,0,0,6,2,4,0,1,2,1,2,0.5983003466241784
4411,121.14561342587696,5.0,0.9551,0.5894999999999999,5.06,4.85,3,0,0,0,3,1,0,0,0,1,3,0.48422347227287005
7985,58.24442129628733,4.0,0.978,0.4705808080808081,8.21,25.37,10,1,1,3,10,8,2,2,5,1,11,0.8708189316726206
6115,40.98163194442168,5.0,0.8271,0.72,4.23,1.75,3,0,1,0,0,0,0,1,0,0,0,0.39722272159649125
29001,275.7380208335817,4.0,0.4019,0.345,7.73,2.5,4,1,0,1,1,0,0,0,0,0,1,0.473266970472627
19814,293.7749768518843,3.0,0.8977,0.44375,8.5,5.04,2,0,0,0,5,1,0,0,2,0,1,0.5109117964396451
18110,74.58053240738809,2.0,0.9887,0.5517528411759179,7.1,11.33,10,0,0,12,10,0,0,3,1,0,3,0.6763590462549119
18130,297.84546296298504,3.0,0.9618,0.4916666666666667,6.39,9.28,1,3,1,3,7,1,1,0,2,0,4,0.5708981615155269
15874,162.10643518529832,3.0,-0.8661,0.5177083333333332,12.85,8.49,8,0,0,1,5,0,4,0,3,1,1,0.4760163739969829
24462,-2601.202245370485,4.0,0.9168,0.5737878787878787,5.95,5.89,3,0,1,2,6,1,0,1,0,3,2,0.4243535432275126
10886,414.5537962964736,4.0,0.0,0.1404761904761904,3.16,3.19,2,0,0,0,1,1,0,1,0,1,0,0.5512450211028859
28438,559.3693518517539,1.0,-0.25,0.7250000000000001,4.85,2.54,1,0,0,2,3,2,0,0,0,0,1,0.4548731391644326
4500,167.83813657378778,5.0,0.9909,0.5044595616024188,6.45,12.21,9,0,1,0,7,5,0,0,0,3,3,0.7338495483993435
27786,1119.529791667126,5.0,0.0258,0.4884057971014492,10.71,8.21,6,1,0,1,4,2,1,2,0,2,3,0.606435956013961
431,72.53312499960884,4.0,0.0498,0.71,11.58,4.25,4,0,0,0,1,0,0,1,0,1,2,0.4231879699745214
6132,61.25797453708947,2.0,0.882,0.5450980392156862,11.51,7.36,8,0,2,2,2,2,0,2,0,0,4,0.6233550837691466
26028,724.9111689813435,3.0,0.9832,0.50255938697318,8.04,17.01,13,1,2,1,11,2,1,0,0,3,2,0.8270251648489317
7768,40.847060185391456,5.0,0.9571,0.5935185185185186,6.35,2.84,4,0,0,1,3,0,0,0,2,0,1,0.4059972934936898
16523,123.01733796298504,5.0,0.9198,0.5722222222222223,7.05,3.1,3,0,1,2,2,0,0,1,0,0,2,0.4599287313392614
20562,28.10810185177252,5.0,0.9705,0.6799999999999999,3.88,1.81,1,0,0,2,4,0,0,0,1,0,1,0.3795521525349289
14979,738.9395138891414,3.0,0.9571,0.4773809523809524,9.82,8.36,6,0,0,2,6,1,0,0,0,1,3,0.6293664478148582
15403,87.54108796315268,4.0,0.9113,0.4589285714285714,8.38,12.88,8,0,1,2,4,1,1,2,2,0,5,0.6789298941915385
18557,378.22916666651145,3.0,0.6072,0.5,7.4,4.83,3,0,0,2,8,1,0,0,0,0,3,0.5663000198568648
10416,462.5115393516608,5.0,0.8979,0.53,6.52,1.76,0,0,0,1,4,0,0,0,0,0,0,0.43241087470222256
15007,114.26261574076489,5.0,0.6249,0.5092207792207791,11.32,1.95,2,0,0,0,1,0,0,0,0,0,1,0.4074620506873935
27750,51.25993055570871,4.0,0.9766,0.6510747354497355,11.44,20.05,10,1,0,0,5,3,3,0,0,2,6,0.7385685333335469
27209,-2564.8434374998324,1.0,-0.8849,0.4213541666666666,8.03,13.41,13,0,0,1,8,3,1,2,3,2,4,0.652329479989653
1683,23.87787037016824,4.0,0.9538,0.621875,7.99,4.42,2,0,0,2,4,2,1,0,1,0,2,0.44160360538559457
15065,41.1413657409139,3.0,0.9524,0.5197422274695002,7.79,12.05,6,0,0,1,8,0,2,2,1,2,4,0.6261088010627202
27139,957.1981250001118,5.0,0.9771,0.512962962962963,5.8,3.55,2,0,1,0,5,0,0,0,0,0,1,0.5378196911380964
26892,1206.565555555746,4.0,0.9062,0.6175925925925926,7.56,5.92,4,0,0,5,3,0,0,0,1,2,0,0.4811262557949138
675,324.9076388888061,4.0,0.0,0.2563492063492063,4.6,1.41,1,0,0,0,1,0,0,2,0,0,0,0.4874831923563661
3948,582.2571527776308,5.0,0.9844,0.6611111111111111,8.22,8.87,9,0,1,0,4,1,0,4,0,1,2,0.6421667028859169
17555,1322.487708333414,5.0,0.9571,0.6515873015873015,6.69,3.89,2,0,0,3,5,0,0,3,1,0,3,0.4966604294344005
169,37.31339120352641,1.0,-0.1779,0.32,5.28,4.0,1,0,0,4,0,1,0,0,1,0,2,0.4832666699446743
14252,92.30473379604518,5.0,0.9712,0.7666666666666666,6.21,2.7,2,0,2,3,3,1,0,0,0,0,1,0.4362407535428799
566,605.9158680555411,1.0,0.8451,0.5095959595959596,6.49,5.66,1,0,0,0,5,1,0,0,0,1,0,0.5495559522124166
2218,332.4056944446638,1.0,-0.4767,0.5537037037037037,8.97,3.17,3,0,0,0,0,0,0,0,0,0,1,0.45726124941582047
12304,48.44019675953314,3.0,0.8885,0.5448863636363637,5.71,4.79,4,0,0,1,4,1,0,0,3,0,1,0.4648176527847139
19786,160.89079861110076,5.0,0.4588,0.500909090909091,7.32,1.94,3,0,1,0,1,0,0,0,0,0,2,0.4498470023267209
22993,300.150879629422,5.0,0.7906,0.6166666666666667,5.8,1.78,1,1,0,0,1,0,1,2,0,1,0,0.36841297148628044
27812,140.56163194403052,5.0,0.9958,0.5677571166207529,8.73,21.12,4,1,0,2,18,1,0,2,1,3,1,0.8275000765561644
14234,339.1683449074626,1.0,-0.8519,0.4104166666666666,8.38,4.72,1,0,0,0,0,1,0,0,0,1,2,0.5085155381372234
22777,613.3775115744211,3.0,0.6124,0.4333333333333333,8.77,3.73,1,0,0,0,1,1,1,0,0,0,1,0.4748729307237509
0,21.07185185188428,2.0,0.9979,0.5551072898295121,7.97,38.18,11,2,2,2,24,4,8,3,2,5,20,0.9475790336346473
591,30.315879629459232,5.0,0.99,0.6590909090909091,7.59,7.48,7,0,0,2,4,1,0,1,0,0,2,0.5544837804098716
1254,123.78586805518717,2.0,0.891,0.5224747474747474,11.39,13.06,13,0,0,0,7,2,0,1,1,1,6,0.7333980437869001
28992,132.76170138875025,4.0,0.9859,0.569623015873016,9.75,11.31,5,0,0,3,6,0,1,3,1,1,0,0.5997558389618499
7216,239.3742361110635,4.0,0.9794,0.4816666666666667,13.54,10.09,3,0,0,0,4,1,1,1,0,1,6,0.5919968127602632
1877,18.122395833488557,5.0,0.9382,0.95,6.1,1.54,1,0,0,0,3,0,0,0,0,0,1,0.33320524908306415
20875,747.5593402776867,5.0,0.9612,0.5397058823529411,8.59,8.24,4,1,0,2,6,2,0,0,0,1,2,0.6017834922625492
28662,72.7395601850003,3.0,0.6374,0.5178315412186381,7.71,15.7,10,2,1,4,9,2,1,2,1,1,4,0.7587762515081462
30094,55.01263888925314,1.0,0.4215,0.6347619047619049,4.92,2.28,1,0,0,0,1,1,0,1,1,0,0,0.410061346475113
29958,-3291.714224536903,3.0,-0.2874,0.8564814814814814,10.98,2.95,4,1,0,0,3,0,1,0,0,0,1,0.26354481092866067
9219,199.960428240709,5.0,-0.7579,0.5608684863523574,10.73,17.63,21,1,0,1,4,1,1,2,1,2,11,0.7836863954344425
7595,2397.7651273147203,4.0,0.7157,0.3857142857142857,7.49,4.1,3,0,0,0,2,0,0,0,0,1,2,0.5771971556998593
22916,62.21734953671694,5.0,0.9403,0.7166666666666667,8.01,1.94,0,0,0,0,3,0,0,0,0,0,0,0.3748804538809765
3677,821.0052430555224,3.0,0.4779,0.4424744897959183,8.01,6.55,2,0,0,0,2,0,2,0,0,0,2,0.5257824375500376
14168,153.87089120363817,5.0,0.9911,0.6290740740740741,6.93,12.91,1,0,0,0,7,1,1,0,1,1,8,0.6197463211238278
19082,146.82394675910473,4.0,-0.5096,0.575,5.82,1.45,4,0,0,1,1,0,0,0,0,0,0,0.4206942594059896
10081,66.70957175921649,3.0,-0.3167,0.6345238095238095,6.31,3.53,4,0,1,0,0,0,0,2,2,0,0,0.43817288490706835
28887,518.3159374999814,3.0,0.8407,0.5061111111111111,7.38,5.14,2,0,0,0,3,0,0,0,0,1,3,0.5079150792556912
22753,326.05020833341405,5.0,0.9545,0.5513888888888888,10.33,4.47,4,0,0,0,2,0,0,0,0,2,0,0.4494566267756341
17722,29.00966435158625,5.0,0.9569,0.6555555555555556,5.91,2.53,2,0,0,2,3,1,0,0,0,0,1,0.41706654937491355
921,34.68944444460794,4.0,0.8074,0.4603174603174603,8.04,6.67,0,0,0,1,3,1,2,0,0,0,1,0.4899879770010567
18186,349.0783796296455,5.0,0.9784,0.64375,12.7,9.48,4,0,3,2,6,2,0,2,0,2,2,0.6439373777565014
29397,366.27221064828336,5.0,0.6249,0.5416666666666667,5.75,2.16,0,0,0,0,2,0,0,1,0,1,1,0.41846293625616615
28683,43.96325231483206,5.0,0.9413,0.7785714285714286,4.41,6.6,1,1,0,0,1,0,0,0,0,0,1,0.44177441482020435
1136,127.33792824065311,1.0,-0.8957,0.5875,7.1,8.68,8,3,0,1,0,1,6,1,2,5,1,0.364519801196618
3176,-2587.849016203545,1.0,-0.9105,0.4694805194805195,5.69,7.35,9,1,0,3,3,1,0,0,2,0,2,0.4779776144555155
25098,72.98458333360031,3.0,0.9289,0.5938131313131314,7.56,14.18,5,1,1,1,6,0,1,2,0,1,1,0.6850592564493266
29459,39.54505787044764,5.0,0.9781,0.6296145124716553,6.95,7.32,2,0,0,1,4,3,1,1,2,0,3,0.49969700668769856
24884,325.0371990739368,1.0,-0.7778,0.45625,10.64,2.42,1,0,1,0,1,0,0,0,0,0,1,0.47813190275048817
4124,154.07075231475756,2.0,-0.7184,0.4638392857142857,7.09,7.93,7,1,0,1,2,1,2,0,2,0,3,0.5348490502421868
3205,23.07791666686535,2.0,0.9062,0.48,10.32,5.61,3,1,0,0,0,0,0,0,1,3,4,0.4278210339262162
21925,249.10776620404795,4.0,0.9062,0.5604166666666667,10.71,4.22,4,0,1,1,3,2,0,0,0,0,3,0.5181707059651177
10034,189.69438657397404,5.0,0.2263,0.2012499999999999,8.51,3.0,1,1,0,0,2,0,0,0,1,0,0,0.4813750029057839
26797,139.44270833348855,4.0,0.9287,0.680952380952381,6.7,3.89,5,0,1,0,4,0,0,1,0,1,2,0.4830676004352314
19819,15.739340277854351,5.0,0.9758,0.5833333333333334,16.8,2.45,8,0,2,1,4,1,0,0,1,0,0,0.4726871217671968
17051,90.73730324069038,3.0,0.989,0.5297123015873015,8.67,15.69,19,0,3,1,8,3,0,1,2,0,5,0.839604525422029
5913,1392.8365972223692,5.0,0.9766,0.5706666666666667,10.13,4.48,4,1,0,1,5,1,0,0,0,1,1,0.5268147494793796
7642,23.599618055392057,1.0,-0.5423,0.6,2.2,0.6,1,0,0,0,0,0,0,0,0,0,0,0.3921939831933772
5409,93.44538194453344,4.0,0.9391,0.5851495726495727,8.36,12.87,7,1,1,0,7,1,0,0,0,1,3,0.6992532013252538
6383,13.664687499869617,5.0,0.9554,0.7166666666666666,8.12,2.23,2,0,1,2,3,0,0,0,2,0,3,0.3712151332229347
26211,45.57466435153037,5.0,0.8689,0.6866666666666666,8.97,3.16,5,1,0,1,2,1,0,1,0,0,0,0.42661032182341374
23115,114.23425925942138,4.0,0.8858,0.5130366161616161,8.35,16.42,3,1,0,8,4,0,1,0,0,4,1,0.6199003733053684
